  0%|                                                      | 0/500 [00:00<?, ?it/s]
Computed reward for completion: 0.968631
Computed reward for completion: 0.968592
Computed reward for completion: 0.968809
Computed reward for completion: 0.969009
Computed reward for completion: 0.969000
Computed reward for completion: 0.968971
Computed reward for completion: 0.970850
Computed reward for completion: 0.968512
Computed reward for completion: 0.010000
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
Computed reward for completion: 0.969163
Computed reward for completion: 0.968631
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.968556
Computed reward for completion: 0.968592
Computed reward for completion: 0.968866
Computed reward for completion: 0.968631
Computed reward for completion: 0.969009
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.968512
Computed reward for completion: 0.867311
Computed reward for completion: 0.969000
Computed reward for completion: 0.968515
Computed reward for completion: 0.969009
Computed reward for completion: 0.968631
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
LLM-SR rewards: ['0.9690', '0.9690', '0.8501', '0.9686', '0.9677', '0.9690', '0.9687', '0.9687', '0.0100', '0.9686', '0.9686', '0.6931', '0.9690', '0.9685', '0.9693', '0.9684', '0.9685', '0.0100', '0.8500', '0.9690', '0.9685', '0.9687', '0.9685', '0.9688', '0.9685', '0.9690', '0.9686', '0.9686', '0.9686', '0.9686', '0.9690', '0.8500', '0.9693', '0.9993', '0.9686', '0.9686', '0.9688', '0.9690', '0.9690', '0.9690', '0.9709', '0.9685', '0.0100', '0.9686', '0.9685', '0.9692', '0.9686', '0.9685', '0.9690', '0.9686', '0.9686', '0.9689', '0.9686', '0.9690', '0.9690', '0.9685', '0.9685', '0.8673', '0.9690', '0.9685', '0.9690', '0.9686', '0.9686', '0.9685']
Reward statistics - Mean: 0.9128, Std: 0.2049, Min: 0.0100, Max: 0.9993
{'loss': 0.0002, 'grad_norm': 0.18203307688236237, 'learning_rate': 4.4e-06, 'num_tokens': 2255040.0, 'completions/mean_length': 512.0, 'completions/min_length': 512.0, 'completions/max_length': 512.0, 'completions/clipped_ratio': 1.0, 'completions/mean_terminated_length': 0.0, 'completions/min_terminated_length': 0.0, 'completions/max_terminated_length': 0.0, 'rewards/llmsr_reward_function/mean': 0.912837028503418, 'rewards/llmsr_reward_function/std': 0.20652171969413757, 'reward': 0.912837028503418, 'reward_std': 0.20652171969413757, 'frac_reward_zero_std': 0.0, 'kl': 0.003112772130407393, 'clip_ratio': 0.0, 'epoch': 2.81}
=== LLMSR REWARD FUNCTION CALLED ===
Prompts: 64, Completions: 64
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.010000
Computed reward for completion: 0.969000
Computed reward for completion: 0.970009
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.971534
Computed reward for completion: 0.968440
Computed reward for completion: 0.969009
Computed reward for completion: 0.968574
Computed reward for completion: 0.848936
Computed reward for completion: 0.968631
Computed reward for completion: 0.968592
Computed reward for completion: 0.968809
Computed reward for completion: 0.969163
Computed reward for completion: 0.968592
Computed reward for completion: 0.968631
Computed reward for completion: 0.968518
Computed reward for completion: 0.968656
Computed reward for completion: 0.968631
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.968516
Computed reward for completion: 0.968592
Computed reward for completion: 0.969257
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968594
Computed reward for completion: 0.968631
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.968574
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.968512
Computed reward for completion: 0.968538
Computed reward for completion: 0.968631
Computed reward for completion: 0.967972
Computed reward for completion: 0.969000
Computed reward for completion: 0.969187
Computed reward for completion: 0.968594
Computed reward for completion: 0.969000
Computed reward for completion: 0.968536
Computed reward for completion: 0.968512
Computed reward for completion: 0.968631
Computed reward for completion: 0.969257
Computed reward for completion: 0.968631
Computed reward for completion: 0.968512
Computed reward for completion: 0.968583
Computed reward for completion: 0.969000
Computed reward for completion: 0.969010
Computed reward for completion: 0.850318
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
Computed reward for completion: 0.968512
Computed reward for completion: 0.968592
LLM-SR rewards: ['0.9690', '0.9686', '0.0100', '0.9690', '0.9700', '0.9685', '0.9690', '0.9686', '0.9715', '0.9684', '0.9690', '0.9686', '0.8489', '0.9686', '0.9686', '0.9688', '0.9692', '0.9686', '0.9686', '0.9685', '0.9687', '0.9686', '0.9690', '0.9685', '0.9690', '0.9685', '0.9686', '0.9693', '0.9690', '0.9690', '0.9686', '0.9686', '0.9686', '0.9690', '0.9690', '0.9690', '0.9686', '0.9690', '0.9686', '0.9690', '0.9690', '0.9685', '0.9685', '0.9685', '0.9686', '0.9680', '0.9690', '0.9692', '0.9686', '0.9690', '0.9685', '0.9685', '0.9686', '0.9693', '0.9686', '0.9685', '0.9686', '0.9690', '0.9690', '0.8503', '0.9686', '0.9685', '0.9685', '0.9686']
Reward statistics - Mean: 0.9501, Std: 0.1202, Min: 0.0100, Max: 0.9715
{'loss': 0.0001, 'grad_norm': 0.1790000945329666, 'learning_rate': 4.5e-06, 'num_tokens': 2305152.0, 'completions/mean_length': 512.0, 'completions/min_length': 512.0, 'completions/max_length': 512.0, 'completions/clipped_ratio': 1.0, 'completions/mean_terminated_length': 0.0, 'completions/min_terminated_length': 0.0, 'completions/max_terminated_length': 0.0, 'rewards/llmsr_reward_function/mean': 0.9501004219055176, 'rewards/llmsr_reward_function/std': 0.12119358777999878, 'reward': 0.9501004219055176, 'reward_std': 0.12119358032941818, 'frac_reward_zero_std': 0.0, 'kl': 0.0029310056706890464, 'clip_ratio': 0.0, 'epoch': 2.88}
=== LLMSR REWARD FUNCTION CALLED ===
Prompts: 64, Completions: 64
Computed reward for completion: 0.969257
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.969009
Computed reward for completion: 0.968631
Computed reward for completion: 0.968529
Computed reward for completion: 0.969000
Computed reward for completion: 0.968631
Computed reward for completion: 0.963866
Computed reward for completion: 0.936678
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968550
Computed reward for completion: 0.968631
Computed reward for completion: 0.998027
Computed reward for completion: 0.968514
Computed reward for completion: 0.968079
Computed reward for completion: 0.968922
Computed reward for completion: 0.968592
Computed reward for completion: 0.968631
Computed reward for completion: 0.968594
Computed reward for completion: 0.999265
Computed reward for completion: 0.968592
Computed reward for completion: 0.968920
Computed reward for completion: 0.969000
Computed reward for completion: 0.968656
Computed reward for completion: 0.968594
Computed reward for completion: 0.968512
Computed reward for completion: 0.969009
Computed reward for completion: 0.315114
Computed reward for completion: 0.968811
Computed reward for completion: 0.968811
Computed reward for completion: 0.969000
Computed reward for completion: 0.010000
Computed reward for completion: 0.968592
Computed reward for completion: 0.999264
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.968809
Computed reward for completion: 0.968592
Computed reward for completion: 0.968631
Computed reward for completion: 0.969010
Computed reward for completion: 0.968512
Computed reward for completion: 0.969009
Computed reward for completion: 0.968811
Computed reward for completion: 0.969000
Computed reward for completion: 0.969037
Computed reward for completion: 0.968401
Computed reward for completion: 0.968592
Computed reward for completion: 0.969163
Computed reward for completion: 0.968730
Computed reward for completion: 0.968597
Computed reward for completion: 0.968592
Computed reward for completion: 0.969031
Computed reward for completion: 0.968592
Computed reward for completion: 0.969791
Computed reward for completion: 0.968631
Computed reward for completion: 0.969257
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
Computed reward for completion: 0.969163
LLM-SR rewards: ['0.9693', '0.9690', '0.9685', '0.9690', '0.9686', '0.9685', '0.9690', '0.9686', '0.9639', '0.9367', '0.9686', '0.9686', '0.9686', '0.9686', '0.9980', '0.9685', '0.9681', '0.9689', '0.9686', '0.9686', '0.9686', '0.9993', '0.9686', '0.9689', '0.9690', '0.9687', '0.9686', '0.9685', '0.9690', '0.3151', '0.9688', '0.9688', '0.9690', '0.0100', '0.9686', '0.9993', '0.9690', '0.9690', '0.9686', '0.9690', '0.9688', '0.9686', '0.9686', '0.9690', '0.9685', '0.9690', '0.9688', '0.9690', '0.9690', '0.9684', '0.9686', '0.9692', '0.9687', '0.9686', '0.9686', '0.9690', '0.9686', '0.9698', '0.9686', '0.9693', '0.9690', '0.9686', '0.9685', '0.9692']
Reward statistics - Mean: 0.9444, Std: 0.1432, Min: 0.0100, Max: 0.9993
{'loss': 0.0001, 'grad_norm': 0.2201566845178604, 'learning_rate': 4.600000000000001e-06, 'num_tokens': 2355264.0, 'completions/mean_length': 512.0, 'completions/min_length': 512.0, 'completions/max_length': 512.0, 'completions/clipped_ratio': 1.0, 'completions/mean_terminated_length': 0.0, 'completions/min_terminated_length': 0.0, 'completions/max_terminated_length': 0.0, 'rewards/llmsr_reward_function/mean': 0.9444159269332886, 'rewards/llmsr_reward_function/std': 0.14432765543460846, 'reward': 0.9444159269332886, 'reward_std': 0.14432767033576965, 'frac_reward_zero_std': 0.0, 'kl': 0.002580154570750892, 'clip_ratio': 0.0, 'epoch': 2.94}
=== LLMSR REWARD FUNCTION CALLED ===
Prompts: 64, Completions: 64
Computed reward for completion: 0.851354
Computed reward for completion: 0.968656
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.968473
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.867311
Computed reward for completion: 0.968438
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.852116
Computed reward for completion: 0.969060
Computed reward for completion: 0.968512
Computed reward for completion: 0.968592
Computed reward for completion: 0.968591
Computed reward for completion: 0.970882
Computed reward for completion: 0.968518
Computed reward for completion: 0.968592
Computed reward for completion: 0.963600
Computed reward for completion: 0.969000
Computed reward for completion: 0.968631
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.968631
Computed reward for completion: 0.863491
Computed reward for completion: 0.968592
Computed reward for completion: 0.961206
Computed reward for completion: 0.968631
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
Computed reward for completion: 0.968670
Computed reward for completion: 0.963866
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.968811
Computed reward for completion: 0.969257
Computed reward for completion: 0.968989
Computed reward for completion: 0.968964
Computed reward for completion: 0.963866
Computed reward for completion: 0.969000
Computed reward for completion: 0.968689
Computed reward for completion: 0.968689
Computed reward for completion: 0.010000
Computed reward for completion: 0.969000
Computed reward for completion: 0.850077
Computed reward for completion: 0.968872
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.968512
Computed reward for completion: 0.968594
Computed reward for completion: 0.968811
Computed reward for completion: 0.848799
LLM-SR rewards: ['0.8514', '0.9687', '0.9690', '0.9685', '0.9690', '0.9685', '0.9685', '0.9690', '0.8673', '0.9684', '0.9685', '0.9690', '0.9690', '0.8521', '0.9691', '0.9685', '0.9686', '0.9686', '0.9709', '0.9685', '0.9686', '0.9636', '0.9690', '0.9686', '0.9690', '0.9685', '0.9690', '0.9686', '0.8635', '0.9686', '0.9612', '0.9686', '0.9686', '0.9690', '0.9690', '0.9685', '0.9690', '0.9686', '0.9685', '0.9687', '0.9639', '0.9690', '0.9686', '0.9688', '0.9693', '0.9690', '0.9690', '0.9639', '0.9690', '0.9687', '0.9687', '0.0100', '0.9690', '0.8501', '0.9689', '0.9686', '0.9690', '0.9690', '0.9690', '0.9685', '0.9685', '0.9686', '0.9688', '0.8488']
Reward statistics - Mean: 0.9428, Std: 0.1221, Min: 0.0100, Max: 0.9709
{'loss': 0.0002, 'grad_norm': 0.2603168785572052, 'learning_rate': 4.7e-06, 'num_tokens': 2405376.0, 'completions/mean_length': 512.0, 'completions/min_length': 512.0, 'completions/max_length': 512.0, 'completions/clipped_ratio': 1.0, 'completions/mean_terminated_length': 0.0, 'completions/min_terminated_length': 0.0, 'completions/max_terminated_length': 0.0, 'rewards/llmsr_reward_function/mean': 0.9428483247756958, 'rewards/llmsr_reward_function/std': 0.12303236126899719, 'reward': 0.9428483247756958, 'reward_std': 0.12303236126899719, 'frac_reward_zero_std': 0.0, 'kl': 0.0033550260704942048, 'clip_ratio': 0.0, 'epoch': 3.0}
=== LLMSR REWARD FUNCTION CALLED ===
Prompts: 64, Completions: 64
Computed reward for completion: 0.968689
Computed reward for completion: 0.969163
Computed reward for completion: 0.969089
Computed reward for completion: 0.968656
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968809
Computed reward for completion: 0.969000
Computed reward for completion: 0.963866
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
Computed reward for completion: 0.969235
Computed reward for completion: 0.968809
Computed reward for completion: 0.968594
Computed reward for completion: 0.968631
Computed reward for completion: 0.999298
Computed reward for completion: 0.863491
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
Computed reward for completion: 0.968592
Computed reward for completion: 0.968574
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.848788
Computed reward for completion: 0.963866
Computed reward for completion: 0.999264
Computed reward for completion: 0.968631
Computed reward for completion: 0.968510
Computed reward for completion: 0.969000
Computed reward for completion: 0.010000
Computed reward for completion: 0.896894
Computed reward for completion: 0.968631
Computed reward for completion: 0.969000
Computed reward for completion: 0.968583
Computed reward for completion: 0.968929
Computed reward for completion: 0.968574
Computed reward for completion: 0.010000
Computed reward for completion: 0.968631
Computed reward for completion: 0.968592
Computed reward for completion: 0.968574
Computed reward for completion: 0.968656
Computed reward for completion: 0.968672
Computed reward for completion: 0.968518
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.968631
Computed reward for completion: 0.968974
Computed reward for completion: 0.969000
Computed reward for completion: 0.968518
Computed reward for completion: 0.968631
Computed reward for completion: 0.968592
Computed reward for completion: 0.967878
Computed reward for completion: 0.968811
Computed reward for completion: 0.969505
Computed reward for completion: 0.969000
Computed reward for completion: 0.968401
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.010000
Computed reward for completion: 0.968592
Computed reward for completion: 0.968689
Computed reward for completion: 0.954909
LLM-SR rewards: ['0.9687', '0.9692', '0.9691', '0.9687', '0.9686', '0.9686', '0.9688', '0.9690', '0.9639', '0.9686', '0.9685', '0.9692', '0.9688', '0.9686', '0.9686', '0.9993', '0.8635', '0.9686', '0.9685', '0.9686', '0.9686', '0.9686', '0.9686', '0.8488', '0.9639', '0.9993', '0.9686', '0.9685', '0.9690', '0.0100', '0.8969', '0.9686', '0.9690', '0.9686', '0.9689', '0.9686', '0.0100', '0.9686', '0.9686', '0.9686', '0.9687', '0.9687', '0.9685', '0.9690', '0.9690', '0.9686', '0.9686', '0.9690', '0.9690', '0.9685', '0.9686', '0.9686', '0.9679', '0.9688', '0.9695', '0.9690', '0.9684', '0.9690', '0.9685', '0.9690', '0.0100', '0.9686', '0.9687', '0.9549']
Reward statistics - Mean: 0.9197, Std: 0.2030, Min: 0.0100, Max: 0.9993
{'loss': 0.0002, 'grad_norm': 0.2187177538871765, 'learning_rate': 4.800000000000001e-06, 'num_tokens': 2455488.0, 'completions/mean_length': 512.0, 'completions/min_length': 512.0, 'completions/max_length': 512.0, 'completions/clipped_ratio': 1.0, 'completions/mean_terminated_length': 0.0, 'completions/min_terminated_length': 0.0, 'completions/max_terminated_length': 0.0, 'rewards/llmsr_reward_function/mean': 0.9197284579277039, 'rewards/llmsr_reward_function/std': 0.20457258820533752, 'reward': 0.9197284579277039, 'reward_std': 0.20457258820533752, 'frac_reward_zero_std': 0.0, 'kl': 0.0037645878037437797, 'clip_ratio': 0.0, 'epoch': 3.06}
=== LLMSR REWARD FUNCTION CALLED ===
Prompts: 64, Completions: 64
Computed reward for completion: 0.969031
Computed reward for completion: 0.850315
Computed reward for completion: 0.968809
Computed reward for completion: 0.968811
Computed reward for completion: 0.968811
Computed reward for completion: 0.969000
Computed reward for completion: 0.969973
Computed reward for completion: 0.968512
Computed reward for completion: 0.968811
Computed reward for completion: 0.968583
Computed reward for completion: 0.939330
Computed reward for completion: 0.969000
Computed reward for completion: 0.968661
Computed reward for completion: 0.968631
Computed reward for completion: 0.968631
Computed reward for completion: 0.968631
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.968556
Computed reward for completion: 0.821931
Computed reward for completion: 0.968512
Computed reward for completion: 0.968811
Computed reward for completion: 0.968592
Computed reward for completion: 0.010000
Computed reward for completion: 0.968809
Computed reward for completion: 0.963100
Computed reward for completion: 0.850077
Computed reward for completion: 0.968438
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968631
Computed reward for completion: 0.969000
Computed reward for completion: 0.968079
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.969257
Computed reward for completion: 0.968574
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.850042
Computed reward for completion: 0.969257
Computed reward for completion: 0.968709
Computed reward for completion: 0.968866
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.969163
Computed reward for completion: 0.969000
Computed reward for completion: 0.968866
Computed reward for completion: 0.973313
Computed reward for completion: 0.969000
Computed reward for completion: 0.968401
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968523
Computed reward for completion: 0.968811
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.968631
Computed reward for completion: 0.962624
Computed reward for completion: 0.968592
Computed reward for completion: 0.968438
Computed reward for completion: 0.969000
LLM-SR rewards: ['0.9690', '0.8503', '0.9688', '0.9688', '0.9688', '0.9690', '0.9700', '0.9685', '0.9688', '0.9686', '0.9393', '0.9690', '0.9687', '0.9686', '0.9686', '0.9686', '0.9686', '0.9690', '0.9686', '0.8219', '0.9685', '0.9688', '0.9686', '0.0100', '0.9688', '0.9631', '0.8501', '0.9684', '0.9690', '0.9690', '0.9686', '0.9690', '0.9681', '0.9686', '0.9686', '0.9693', '0.9686', '0.9685', '0.9690', '0.8500', '0.9693', '0.9687', '0.9689', '0.9690', '0.9686', '0.9692', '0.9690', '0.9689', '0.9733', '0.9690', '0.9684', '0.9690', '0.9685', '0.9686', '0.9686', '0.9685', '0.9688', '0.9686', '0.9690', '0.9686', '0.9626', '0.9686', '0.9684', '0.9690']
Reward statistics - Mean: 0.9454, Std: 0.1218, Min: 0.0100, Max: 0.9733
{'loss': 0.0002, 'grad_norm': 0.27249276638031006, 'learning_rate': 4.9000000000000005e-06, 'num_tokens': 2505600.0, 'completions/mean_length': 512.0, 'completions/min_length': 512.0, 'completions/max_length': 512.0, 'completions/clipped_ratio': 1.0, 'completions/mean_terminated_length': 0.0, 'completions/min_terminated_length': 0.0, 'completions/max_terminated_length': 0.0, 'rewards/llmsr_reward_function/mean': 0.945364236831665, 'rewards/llmsr_reward_function/std': 0.1227281466126442, 'reward': 0.945364236831665, 'reward_std': 0.1227281466126442, 'frac_reward_zero_std': 0.0, 'kl': 0.004086686996743083, 'clip_ratio': 0.0, 'epoch': 3.12}
=== LLMSR REWARD FUNCTION CALLED ===
Prompts: 64, Completions: 64
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968574
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968631
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.968574
Computed reward for completion: 0.867311
Computed reward for completion: 0.968759
Computed reward for completion: 0.968631
Computed reward for completion: 0.968631
Computed reward for completion: 0.969192
Computed reward for completion: 0.850077
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.968438
Computed reward for completion: 0.969163
Computed reward for completion: 0.867311
Computed reward for completion: 0.968512
Computed reward for completion: 0.968592
Computed reward for completion: 0.968811
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.968631
Computed reward for completion: 0.968811
Computed reward for completion: 0.968592
Computed reward for completion: 0.968631
Computed reward for completion: 0.969257
Computed reward for completion: 0.968811
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.969009
Computed reward for completion: 0.954899
Computed reward for completion: 0.968631
Computed reward for completion: 0.969009
Computed reward for completion: 0.968592
Computed reward for completion: 0.973932
Computed reward for completion: 0.968631
Computed reward for completion: 0.971779
Computed reward for completion: 0.968512
Computed reward for completion: 0.969160
Computed reward for completion: 0.968592
Computed reward for completion: 0.968574
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.968811
Computed reward for completion: 0.968512
Computed reward for completion: 0.968848
Computed reward for completion: 0.968518
Computed reward for completion: 0.968656
Computed reward for completion: 0.969000
Computed reward for completion: 0.970363
Computed reward for completion: 0.969000
Computed reward for completion: 0.969431
Computed reward for completion: 0.968592
Computed reward for completion: 0.969163
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
Computed reward for completion: 0.968733
LLM-SR rewards: ['0.9690', '0.9690', '0.9686', '0.9686', '0.9686', '0.9686', '0.9690', '0.9686', '0.9686', '0.8673', '0.9688', '0.9686', '0.9686', '0.9692', '0.8501', '0.9690', '0.9690', '0.9686', '0.9684', '0.9692', '0.8673', '0.9685', '0.9686', '0.9688', '0.9690', '0.9686', '0.9690', '0.9685', '0.9686', '0.9688', '0.9686', '0.9686', '0.9693', '0.9688', '0.9690', '0.9685', '0.9690', '0.9549', '0.9686', '0.9690', '0.9686', '0.9739', '0.9686', '0.9718', '0.9685', '0.9692', '0.9686', '0.9686', '0.9686', '0.9690', '0.9688', '0.9685', '0.9688', '0.9685', '0.9687', '0.9690', '0.9704', '0.9690', '0.9694', '0.9686', '0.9692', '0.9686', '0.9685', '0.9687']
Reward statistics - Mean: 0.9637, Std: 0.0228, Min: 0.8501, Max: 0.9739
{'loss': 0.0002, 'grad_norm': 0.23854458332061768, 'learning_rate': 5e-06, 'num_tokens': 2555712.0, 'completions/mean_length': 512.0, 'completions/min_length': 512.0, 'completions/max_length': 512.0, 'completions/clipped_ratio': 1.0, 'completions/mean_terminated_length': 0.0, 'completions/min_terminated_length': 0.0, 'completions/max_terminated_length': 0.0, 'rewards/llmsr_reward_function/mean': 0.9636807441711426, 'rewards/llmsr_reward_function/std': 0.02297411486506462, 'reward': 0.9636807441711426, 'reward_std': 0.022974113002419472, 'frac_reward_zero_std': 0.0, 'kl': 0.0038408462423831224, 'clip_ratio': 0.0, 'epoch': 3.19}
=== LLMSR REWARD FUNCTION CALLED ===
Prompts: 64, Completions: 64
Computed reward for completion: 0.968574
Computed reward for completion: 0.963866
Computed reward for completion: 0.953739
Computed reward for completion: 0.848701
Computed reward for completion: 0.968592
Computed reward for completion: 0.968811
Computed reward for completion: 0.969009
Computed reward for completion: 0.999275
Computed reward for completion: 0.935313
Computed reward for completion: 0.968450
Computed reward for completion: 0.968574
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.957885
Computed reward for completion: 0.968592
Computed reward for completion: 0.968518
Computed reward for completion: 0.968512
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968689
Computed reward for completion: 0.968574
Computed reward for completion: 0.968811
Computed reward for completion: 0.850077
Computed reward for completion: 0.968729
Computed reward for completion: 0.968518
Computed reward for completion: 0.969469
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.968631
Computed reward for completion: 0.968592
Computed reward for completion: 0.968631
Computed reward for completion: 0.010000
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.010000
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.968592
Computed reward for completion: 0.849982
Computed reward for completion: 0.979693
Computed reward for completion: 0.967790
Computed reward for completion: 0.968631
Computed reward for completion: 0.968631
Computed reward for completion: 0.941924
Computed reward for completion: 0.968574
Computed reward for completion: 0.848700
Computed reward for completion: 0.968809
Computed reward for completion: 0.968811
Computed reward for completion: 0.968555
Computed reward for completion: 0.968631
Computed reward for completion: 0.969009
Computed reward for completion: 0.968522
Computed reward for completion: 0.939330
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.969009
Computed reward for completion: 0.968592
LLM-SR rewards: ['0.9686', '0.9639', '0.9537', '0.8487', '0.9686', '0.9688', '0.9690', '0.9993', '0.9353', '0.9684', '0.9686', '0.9686', '0.9686', '0.9686', '0.9686', '0.9690', '0.9579', '0.9686', '0.9685', '0.9685', '0.9686', '0.9690', '0.9690', '0.9687', '0.9686', '0.9688', '0.8501', '0.9687', '0.9685', '0.9695', '0.9686', '0.9690', '0.9685', '0.9686', '0.9686', '0.9686', '0.0100', '0.9685', '0.9690', '0.0100', '0.9686', '0.9690', '0.9690', '0.9685', '0.9686', '0.8500', '0.9797', '0.9678', '0.9686', '0.9686', '0.9419', '0.9686', '0.8487', '0.9688', '0.9688', '0.9686', '0.9686', '0.9690', '0.9685', '0.9393', '0.9690', '0.9690', '0.9690', '0.9686']
Reward statistics - Mean: 0.9301, Std: 0.1679, Min: 0.0100, Max: 0.9993
{'loss': 0.0002, 'grad_norm': 0.2980717420578003, 'learning_rate': 5.1e-06, 'num_tokens': 2605824.0, 'completions/mean_length': 512.0, 'completions/min_length': 512.0, 'completions/max_length': 512.0, 'completions/clipped_ratio': 1.0, 'completions/mean_terminated_length': 0.0, 'completions/min_terminated_length': 0.0, 'completions/max_terminated_length': 0.0, 'rewards/llmsr_reward_function/mean': 0.9300562143325806, 'rewards/llmsr_reward_function/std': 0.1692054271697998, 'reward': 0.9300562143325806, 'reward_std': 0.1692054122686386, 'frac_reward_zero_std': 0.0, 'kl': 0.004482013871893287, 'clip_ratio': 0.0, 'epoch': 3.25}
=== LLMSR REWARD FUNCTION CALLED ===
Prompts: 64, Completions: 64
Computed reward for completion: 0.968512
Computed reward for completion: 0.968809
Computed reward for completion: 0.968594
Computed reward for completion: 0.968631
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968562
Computed reward for completion: 0.968631
Computed reward for completion: 0.969197
Computed reward for completion: 0.967677
Computed reward for completion: 0.968689
Computed reward for completion: 0.849064
Computed reward for completion: 0.968512
Computed reward for completion: 0.968592
Computed reward for completion: 0.968574
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
Computed reward for completion: 0.863491
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
Computed reward for completion: 0.968811
